"date","o18","varO18","c13","varC13"
1859-12-31,25.4796564004364,0.0308515124505107,24.8261869263028,0.0110897415181057
1860-12-31,25.4675899301781,0.0314799617408994,24.8040458100472,0.0114343952348008
1861-12-31,25.4907905944095,0.0336850686834396,24.8953169221523,0.0127634962664729
1862-12-31,25.5534895468964,0.035770208884685,25.0659023418574,0.013887505606931
1863-12-31,25.6420201032412,0.0363892143208204,25.2672718028669,0.0140364685256031
1864-12-31,25.7279868376196,0.0354325933606106,25.4566249462907,0.0134159173617263
1865-12-31,25.7767350132414,0.0334698566310294,25.6147656845512,0.0125451908713217
1866-12-31,25.7613747768022,0.0310201665407135,25.7484532006145,0.011651910659964
1867-12-31,25.6719626680345,0.0283521677315548,25.8764192140653,0.0106512327203063
1868-12-31,25.5171113081183,0.025755211228784,26.0124070159428,0.00953833080961886
1869-12-31,25.3213935479032,0.0237692941819319,26.1585047464333,0.00869394805880574
1870-12-31,25.1206650154988,0.0226254093959142,26.303789607085,0.00837317854058028
1871-12-31,24.9546312876081,0.021870926389397,26.422648790085,0.00827425619257838
1872-12-31,24.8555567096535,0.0209230650481231,26.4817798041454,0.00790845390577033
1873-12-31,24.8429130430829,0.0199501221386527,26.45499202436,0.00732968602682149
1874-12-31,24.9204581886588,0.0197991169069383,26.3355980473162,0.00714177630209178
1875-12-31,25.070436660648,0.020942208452027,26.140860651805,0.00772035938717863
1876-12-31,25.2589954016844,0.0227754090097392,25.8991204460463,0.00868896627213189
1877-12-31,25.4536068352643,0.0241179309608128,25.6376226222072,0.00928591462559325
1878-12-31,25.6322849639283,0.0243629580971856,25.3838949297209,0.00923209900759048
1879-12-31,25.7812344668356,0.0237904876959192,25.1652566910121,0.00888276292033652
1880-12-31,25.8865481291261,0.0227961686305207,25.0032185830159,0.00850545017715376
1881-12-31,25.932247559133,0.0215063583675601,24.9153546209778,0.00804216153528614
1882-12-31,25.9103615055696,0.0200949560069148,24.9143914138129,0.00749202114280934
1883-12-31,25.8328202380332,0.0189097276019083,24.998447668641,0.00699605667455216
1884-12-31,25.7320181006926,0.0183612987318611,25.1450157672042,0.00671018872486684
1885-12-31,25.6460828436378,0.0187498545721496,25.3196757856798,0.00676501134728369
1886-12-31,25.6078277275429,0.0200293610734548,25.4911195132618,0.00725679892866538
1887-12-31,25.6360665277177,0.0215936290954346,25.6431444549476,0.00806134547559623
1888-12-31,25.7299128192224,0.0227064292934642,25.7738959541675,0.00867817945089655
1889-12-31,25.8758362319981,0.0245266960254185,25.8882034574455,0.00896205482058576
1890-12-31,26.0563398656286,0.0336170824937767,25.9908229338768,0.0113089683264889
1891-12-31,26.2537939702272,0.0649639080593829,26.0811930041608,0.0235140180196254
